"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","stimulus","response","test_part","correct_response","test_number","test_scene","patternsize","true_test","correct","subject","image_switchboard"
"vsl-grid-scene-snap","10","85350","0.0-5.0-0.0-5.0","","","[[0,0,""img/obj3.png"",0,0],[0,0,0,""img/obj7.png"",0],[0,0,0,""img/obj4.png"",""img/obj10.png""],[0,0,0,0,""img/obj2.png""],[0,0,0,""img/obj6.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","11","88379","0.0-5.0-0.0-6.0","","","[[0,0,0,0,0],[0,""img/obj3.png"",0,0,0],[0,0,""img/obj7.png"",""img/obj4.png"",0],[0,0,0,""img/obj10.png"",""img/obj2.png""],[0,0,0,""img/obj6.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","12","91385","0.0-5.0-0.0-7.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj3.png"",""img/obj4.png"",0,0],[0,0,""img/obj7.png"",""img/obj2.png"",0],[0,0,""img/obj6.png"",""img/obj10.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","13","94408","0.0-5.0-0.0-8.0","","","[[0,0,0,0,0],[""img/obj4.png"",0,0,""img/obj8.png"",0],[0,""img/obj2.png"",""img/obj11.png"",0,0],[""img/obj6.png"",""img/obj12.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","14","97428","0.0-5.0-0.0-9.0","","","[[0,0,0,0,0],[0,0,0,""img/obj1.png"",""img/obj8.png""],[0,0,""img/obj5.png"",""img/obj11.png"",0],[0,0,""img/obj12.png"",""img/obj9.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","15","100459","0.0-5.0-0.0-10.0","","","[[0,0,0,0,0],[0,""img/obj3.png"",0,0,""img/obj8.png""],[0,0,""img/obj7.png"",""img/obj11.png"",0],[0,0,""img/obj12.png"",""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","16","103485","0.0-5.0-0.0-11.0","","","[[0,0,0,""img/obj1.png"",0],[0,0,""img/obj5.png"",0,0],[0,0,""img/obj3.png"",""img/obj9.png"",0],[0,0,0,""img/obj7.png"",0],[0,0,0,0,""img/obj10.png""]]","","","","","","","","","",""
"vsl-grid-scene-snap","17","106503","0.0-5.0-0.0-12.0","","","[[0,""img/obj3.png"",0,0,0],[0,0,""img/obj7.png"",""img/obj4.png"",0],[0,0,0,""img/obj10.png"",""img/obj2.png""],[0,0,0,""img/obj6.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","18","109534","0.0-5.0-0.0-13.0","","","[[0,""img/obj3.png"",0,0,0],[0,""img/obj4.png"",""img/obj7.png"",0,0],[0,0,""img/obj2.png"",""img/obj10.png"",0],[0,""img/obj6.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","19","112553","0.0-5.0-0.0-14.0","","","[[0,0,0,0,0],[0,0,0,0,""img/obj1.png""],[0,0,0,""img/obj5.png"",""img/obj8.png""],[0,0,0,""img/obj11.png"",""img/obj9.png""],[0,0,""img/obj12.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","20","115577","0.0-5.0-0.0-15.0","","","[[0,0,0,0,0],[0,0,""img/obj3.png"",""img/obj1.png"",0],[0,0,""img/obj5.png"",""img/obj7.png"",0],[0,0,0,""img/obj9.png"",""img/obj10.png""],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","21","118594","0.0-5.0-0.0-16.0","","","[[0,0,0,0,0],[0,0,""img/obj4.png"",""img/obj8.png"",0],[0,0,""img/obj11.png"",""img/obj2.png"",0],[0,""img/obj12.png"",""img/obj6.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","22","121612","0.0-5.0-0.0-17.0","","","[[0,0,""img/obj8.png"",0,0],[0,""img/obj11.png"",0,0,0],[""img/obj12.png"",""img/obj1.png"",0,0,0],[""img/obj5.png"",0,0,0,0],[0,""img/obj9.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","23","124640","0.0-5.0-0.0-18.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj3.png"",""img/obj1.png"",0,0],[0,""img/obj5.png"",""img/obj7.png"",0,0],[0,0,""img/obj9.png"",""img/obj10.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","24","127656","0.0-5.0-0.0-19.0","","","[[0,""img/obj1.png"",0,0,0],[""img/obj5.png"",""img/obj3.png"",0,0,0],[0,""img/obj9.png"",""img/obj7.png"",0,0],[0,0,0,""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","25","130683","0.0-5.0-0.0-20.0","","","[[0,0,""img/obj4.png"",0,0],[0,0,""img/obj1.png"",""img/obj2.png"",0],[0,""img/obj5.png"",""img/obj6.png"",0,0],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","26","133697","0.0-5.0-0.0-21.0","","","[[""img/obj4.png"",""img/obj3.png"",0,0,0],[0,""img/obj2.png"",""img/obj7.png"",0,0],[""img/obj6.png"",0,0,""img/obj10.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","27","136716","0.0-5.0-0.0-22.0","","","[[0,0,""img/obj4.png"",0,0],[0,0,0,""img/obj2.png"",""img/obj8.png""],[0,0,""img/obj6.png"",""img/obj11.png"",0],[0,0,""img/obj12.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","28","139730","0.0-5.0-0.0-23.0","","","[[0,0,0,""img/obj8.png"",0],[0,""img/obj1.png"",""img/obj11.png"",0,0],[""img/obj5.png"",""img/obj12.png"",0,0,0],[0,""img/obj9.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","29","142745","0.0-5.0-0.0-24.0","","","[[0,0,0,0,0],[0,0,""img/obj8.png"",""img/obj1.png"",0],[0,""img/obj11.png"",""img/obj5.png"",0,0],[""img/obj12.png"",0,0,""img/obj9.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","30","145774","0.0-5.0-0.0-25.0","","","[[0,0,0,0,0],[0,0,""img/obj1.png"",""img/obj8.png"",0],[0,""img/obj5.png"",""img/obj11.png"",0,0],[0,""img/obj12.png"",""img/obj9.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","31","148787","0.0-5.0-0.0-26.0","","","[[0,0,0,0,""img/obj8.png""],[0,0,""img/obj1.png"",""img/obj11.png"",0],[0,""img/obj5.png"",""img/obj12.png"",0,0],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","32","151806","0.0-5.0-0.0-27.0","","","[[0,0,0,0,0],[0,0,0,0,""img/obj8.png""],[0,0,""img/obj1.png"",""img/obj11.png"",0],[0,""img/obj5.png"",""img/obj12.png"",0,0],[0,0,""img/obj9.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","33","154822","0.0-5.0-0.0-28.0","","","[[0,""img/obj3.png"",0,0,0],[0,0,""img/obj7.png"",""img/obj1.png"",0],[0,0,""img/obj5.png"",""img/obj10.png"",0],[0,0,0,""img/obj9.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","34","157838","0.0-5.0-0.0-29.0","","","[[0,0,0,""img/obj1.png"",0],[0,0,""img/obj5.png"",""img/obj8.png"",0],[0,0,""img/obj11.png"",""img/obj9.png"",0],[0,""img/obj12.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","35","160868","0.0-5.0-0.0-30.0","","","[[0,0,0,0,0],[0,0,""img/obj3.png"",0,0],[0,0,""img/obj4.png"",""img/obj7.png"",0],[0,0,0,""img/obj2.png"",""img/obj10.png""],[0,0,""img/obj6.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","36","163899","0.0-5.0-0.0-31.0","","","[[0,0,""img/obj1.png"",0,0],[0,""img/obj5.png"",""img/obj3.png"",0,0],[0,0,""img/obj9.png"",""img/obj7.png"",0],[0,0,0,0,""img/obj10.png""],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","37","166926","0.0-5.0-0.0-32.0","","","[[0,0,0,0,0],[0,""img/obj1.png"",0,0,0],[""img/obj5.png"",""img/obj3.png"",0,0,0],[0,""img/obj9.png"",""img/obj7.png"",0,0],[0,0,0,""img/obj10.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","38","169941","0.0-5.0-0.0-33.0","","","[[0,0,""img/obj3.png"",0,0],[0,0,0,""img/obj7.png"",""img/obj1.png""],[0,0,0,""img/obj5.png"",""img/obj10.png""],[0,0,0,0,""img/obj9.png""],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","39","172946","0.0-5.0-0.0-34.0","","","[[0,0,0,""img/obj4.png"",0],[0,0,0,""img/obj8.png"",""img/obj2.png""],[0,0,""img/obj11.png"",""img/obj6.png"",0],[0,""img/obj12.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","40","175969","0.0-5.0-0.0-35.0","","","[[0,0,0,0,0],[0,0,""img/obj8.png"",0,0],[0,""img/obj11.png"",""img/obj1.png"",0,0],[""img/obj12.png"",""img/obj5.png"",0,0,0],[0,0,""img/obj9.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","41","178977","0.0-5.0-0.0-36.0","","","[[0,0,0,""img/obj4.png"",0],[0,0,0,0,""img/obj2.png""],[0,0,0,""img/obj6.png"",""img/obj8.png""],[0,0,0,""img/obj11.png"",0],[0,0,""img/obj12.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","42","182000","0.0-5.0-0.0-37.0","","","[[0,""img/obj4.png"",0,0,0],[0,0,""img/obj2.png"",""img/obj8.png"",0],[0,""img/obj6.png"",""img/obj11.png"",0,0],[0,""img/obj12.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","43","185028","0.0-5.0-0.0-38.0","","","[[0,0,""img/obj4.png"",0,0],[0,0,0,""img/obj2.png"",0],[0,0,""img/obj6.png"",""img/obj8.png"",0],[0,0,""img/obj11.png"",0,0],[0,""img/obj12.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","44","188032","0.0-5.0-0.0-39.0","","","[[0,0,0,0,""img/obj8.png""],[0,0,0,""img/obj11.png"",0],[0,0,""img/obj12.png"",""img/obj1.png"",0],[0,0,""img/obj5.png"",0,0],[0,0,0,""img/obj9.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","45","191043","0.0-5.0-0.0-40.0","","","[[0,0,0,0,0],[0,0,""img/obj1.png"",0,0],[""img/obj3.png"",""img/obj5.png"",0,0,0],[0,""img/obj7.png"",""img/obj9.png"",0,0],[0,0,""img/obj10.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","46","194060","0.0-5.0-0.0-41.0","","","[[0,0,0,0,0],[0,0,0,""img/obj8.png"",0],[0,""img/obj1.png"",""img/obj11.png"",0,0],[""img/obj5.png"",""img/obj12.png"",0,0,0],[0,""img/obj9.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","47","197074","0.0-5.0-0.0-42.0","","","[[0,0,0,0,0],[0,0,0,""img/obj8.png"",""img/obj1.png""],[0,0,""img/obj11.png"",""img/obj5.png"",0],[0,""img/obj12.png"",0,0,""img/obj9.png""],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","48","200105","0.0-5.0-0.0-43.0","","","[[0,0,0,""img/obj8.png"",0],[0,""img/obj4.png"",""img/obj11.png"",0,0],[0,""img/obj12.png"",""img/obj2.png"",0,0],[0,""img/obj6.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","49","203111","0.0-5.0-0.0-44.0","","","[[0,0,""img/obj4.png"",""img/obj8.png"",0],[0,0,""img/obj11.png"",""img/obj2.png"",0],[0,""img/obj12.png"",""img/obj6.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","50","206134","0.0-5.0-0.0-45.0","","","[[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,0,""img/obj8.png"",""img/obj2.png"",0],[0,""img/obj11.png"",""img/obj6.png"",0,0],[""img/obj12.png"",0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","51","209164","0.0-5.0-0.0-46.0","","","[[0,""img/obj1.png"",0,0,0],[""img/obj5.png"",""img/obj4.png"",0,0,0],[0,""img/obj9.png"",""img/obj2.png"",0,0],[0,""img/obj6.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","52","212179","0.0-5.0-0.0-47.0","","","[[0,""img/obj3.png"",""img/obj1.png"",0,0],[0,""img/obj5.png"",""img/obj7.png"",0,0],[0,0,""img/obj9.png"",""img/obj10.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene","53","216197","0.0-5.0-1.0-0.0-0.0","","null","","null","","","","","","","","",""
"vsl-grid-scene","54","219210","0.0-5.0-1.0-0.1-0.1","","null","","null","","","","","","","","",""
"vsl-grid-scene","55","219360","0.0-5.0-1.0-0.2-0.2","","148",""," ","","","","","","","","",""
"html-keyboard-response","56","220377","0.0-5.0-1.0-1.0","","null"," ","null","","","","","","","","",""
"vsl-grid-scene-snap","57","222388","0.0-5.0-2.0-0.0","","","[[0,0,""img/obj8.png"",0,0],[""img/obj4.png"",""img/obj11.png"",0,0,0],[""img/obj12.png"",""img/obj2.png"",0,0,0],[""img/obj6.png"",0,0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","58","225406","0.0-5.0-2.0-1.0","","","[[0,""img/obj4.png"",0,0,0],[0,""img/obj3.png"",""img/obj2.png"",0,0],[0,""img/obj6.png"",""img/obj7.png"",0,0],[0,0,0,""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","59","228426","0.0-5.0-2.0-2.0","","","[[0,0,0,""img/obj8.png"",0],[0,""img/obj3.png"",""img/obj11.png"",0,0],[0,""img/obj12.png"",""img/obj7.png"",0,0],[0,0,0,""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","60","231448","0.0-5.0-2.0-3.0","","","[[0,0,0,0,0],[0,""img/obj3.png"",0,0,""img/obj1.png""],[0,0,""img/obj7.png"",""img/obj5.png"",0],[0,0,0,""img/obj10.png"",""img/obj9.png""],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","61","234462","0.0-5.0-2.0-4.0","","","[[0,0,0,0,0],[""img/obj4.png"",0,0,0,0],[0,""img/obj2.png"",""img/obj1.png"",0,0],[""img/obj6.png"",""img/obj5.png"",0,0,0],[0,0,""img/obj9.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","62","237492","0.0-5.0-2.0-5.0","","","[[0,0,0,0,0],[0,""img/obj4.png"",0,0,0],[0,""img/obj3.png"",""img/obj2.png"",0,0],[0,""img/obj6.png"",""img/obj7.png"",0,0],[0,0,0,""img/obj10.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","63","240509","0.0-5.0-2.0-6.0","","","[[0,0,0,0,0],[0,""img/obj4.png"",0,0,0],[0,0,""img/obj2.png"",""img/obj1.png"",0],[0,""img/obj6.png"",""img/obj5.png"",0,0],[0,0,0,""img/obj9.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","64","243526","0.0-5.0-2.0-7.0","","","[[0,0,""img/obj1.png"",""img/obj8.png"",0],[0,""img/obj5.png"",""img/obj11.png"",0,0],[0,""img/obj12.png"",""img/obj9.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","65","246544","0.0-5.0-2.0-8.0","","","[[0,0,0,0,0],[0,0,0,""img/obj1.png"",0],[0,""img/obj3.png"",""img/obj5.png"",0,0],[0,0,""img/obj7.png"",""img/obj9.png"",0],[0,0,0,""img/obj10.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","66","249570","0.0-5.0-2.0-9.0","","","[[0,""img/obj3.png"",""img/obj8.png"",0,0],[0,""img/obj11.png"",""img/obj7.png"",0,0],[""img/obj12.png"",0,0,""img/obj10.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","67","252581","0.0-5.0-2.0-10.0","","","[[0,0,0,0,0],[""img/obj4.png"",0,0,0,0],[""img/obj3.png"",""img/obj2.png"",0,0,0],[""img/obj6.png"",""img/obj7.png"",0,0,0],[0,0,""img/obj10.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","68","255602","0.0-5.0-2.0-11.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj1.png"",""img/obj8.png"",0],[0,""img/obj5.png"",""img/obj11.png"",0,0],[0,""img/obj12.png"",""img/obj9.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","69","258630","0.0-5.0-2.0-12.0","","","[[0,0,0,0,0],[0,""img/obj4.png"",0,0,0],[0,0,""img/obj2.png"",""img/obj8.png"",0],[0,""img/obj6.png"",""img/obj11.png"",0,0],[0,""img/obj12.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","70","261642","0.0-5.0-2.0-13.0","","","[[0,0,0,""img/obj1.png"",0],[0,""img/obj4.png"",""img/obj5.png"",0,0],[0,0,""img/obj2.png"",""img/obj9.png"",0],[0,""img/obj6.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","71","264658","0.0-5.0-2.0-14.0","","","[[0,0,0,0,0],[0,0,""img/obj3.png"",""img/obj4.png"",0],[0,0,0,""img/obj7.png"",""img/obj2.png""],[0,0,0,""img/obj6.png"",""img/obj10.png""],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","72","267675","0.0-5.0-2.0-15.0","","","[[0,0,0,0,0],[0,0,0,""img/obj1.png"",0],[0,""img/obj4.png"",""img/obj5.png"",0,0],[0,0,""img/obj2.png"",""img/obj9.png"",0],[0,""img/obj6.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","73","270702","0.0-5.0-2.0-16.0","","","[[0,0,0,0,0],[0,0,""img/obj8.png"",0,0],[""img/obj3.png"",""img/obj11.png"",0,0,0],[""img/obj12.png"",""img/obj7.png"",0,0,0],[0,0,""img/obj10.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","74","273712","0.0-5.0-2.0-17.0","","","[[""img/obj3.png"",0,0,0,0],[0,""img/obj7.png"",""img/obj4.png"",0,0],[0,0,""img/obj10.png"",""img/obj2.png"",0],[0,0,""img/obj6.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","75","276733","0.0-5.0-2.0-18.0","","","[[0,0,0,0,0],[0,0,""img/obj1.png"",0,0],[0,""img/obj5.png"",""img/obj4.png"",0,0],[0,0,""img/obj9.png"",""img/obj2.png"",0],[0,0,""img/obj6.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","76","279750","0.0-5.0-2.0-19.0","","","[[0,0,""img/obj3.png"",0,0],[0,0,0,""img/obj7.png"",""img/obj8.png""],[0,0,0,""img/obj11.png"",""img/obj10.png""],[0,0,""img/obj12.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","77","282775","0.0-5.0-2.0-20.0","","","[[0,""img/obj3.png"",0,0,0],[0,0,""img/obj7.png"",""img/obj8.png"",0],[0,0,""img/obj11.png"",""img/obj10.png"",0],[0,""img/obj12.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","78","285794","0.0-5.0-2.0-21.0","","","[[0,0,0,0,0],[""img/obj3.png"",""img/obj1.png"",0,0,0],[""img/obj5.png"",""img/obj7.png"",0,0,0],[0,""img/obj9.png"",""img/obj10.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","79","288798","0.0-5.0-2.0-22.0","","","[[0,0,""img/obj1.png"",0,0],[""img/obj3.png"",""img/obj5.png"",0,0,0],[0,""img/obj7.png"",""img/obj9.png"",0,0],[0,0,""img/obj10.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","80","291814","0.0-5.0-2.0-23.0","","","[[0,0,0,0,0],[0,0,0,""img/obj4.png"",0],[0,0,0,""img/obj1.png"",""img/obj2.png""],[0,0,""img/obj5.png"",""img/obj6.png"",0],[0,0,0,""img/obj9.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","81","294837","0.0-5.0-2.0-24.0","","","[[0,0,""img/obj1.png"",0,0],[0,""img/obj5.png"",""img/obj4.png"",0,0],[0,0,""img/obj9.png"",""img/obj2.png"",0],[0,0,""img/obj6.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","82","297852","0.0-5.0-2.0-25.0","","","[[0,""img/obj3.png"",""img/obj4.png"",0,0],[0,0,""img/obj7.png"",""img/obj2.png"",0],[0,0,""img/obj6.png"",""img/obj10.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","83","300866","0.0-5.0-2.0-26.0","","","[[0,0,0,0,0],[0,""img/obj3.png"",""img/obj1.png"",0,0],[0,""img/obj5.png"",""img/obj7.png"",0,0],[0,0,""img/obj9.png"",""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","84","303881","0.0-5.0-2.0-27.0","","","[[0,0,0,0,0],[0,""img/obj4.png"",""img/obj8.png"",0,0],[0,""img/obj11.png"",""img/obj2.png"",0,0],[""img/obj12.png"",""img/obj6.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","85","306899","0.0-5.0-2.0-28.0","","","[[0,0,0,""img/obj8.png"",""img/obj1.png""],[0,0,""img/obj11.png"",""img/obj5.png"",0],[0,""img/obj12.png"",0,0,""img/obj9.png""],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","86","309915","0.0-5.0-2.0-29.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj3.png"",0,0,""img/obj8.png""],[0,0,""img/obj7.png"",""img/obj11.png"",0],[0,0,""img/obj12.png"",""img/obj10.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","87","312943","0.0-5.0-2.0-30.0","","","[[""img/obj3.png"",0,0,0,0],[0,""img/obj7.png"",0,0,0],[0,""img/obj4.png"",""img/obj10.png"",0,0],[0,0,""img/obj2.png"",0,0],[0,""img/obj6.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","88","315957","0.0-5.0-2.0-31.0","","","[[0,0,0,0,0],[0,""img/obj3.png"",0,0,0],[0,""img/obj4.png"",""img/obj7.png"",0,0],[0,0,""img/obj2.png"",""img/obj10.png"",0],[0,""img/obj6.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","89","318973","0.0-5.0-2.0-32.0","","","[[0,0,0,0,0],[0,""img/obj3.png"",0,0,0],[0,0,""img/obj7.png"",""img/obj8.png"",0],[0,0,""img/obj11.png"",""img/obj10.png"",0],[0,""img/obj12.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","90","322001","0.0-5.0-2.0-33.0","","","[[0,0,0,""img/obj1.png"",0],[0,""img/obj3.png"",""img/obj5.png"",0,0],[0,0,""img/obj7.png"",""img/obj9.png"",0],[0,0,0,""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","91","325015","0.0-5.0-2.0-34.0","","","[[0,0,0,0,0],[0,0,0,""img/obj8.png"",0],[0,""img/obj4.png"",""img/obj11.png"",0,0],[0,""img/obj12.png"",""img/obj2.png"",0,0],[0,""img/obj6.png"",0,0,0]]","","","","","","","","","",""
