"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","stimulus","response","test_part","correct_response","test_number","test_scene","patternsize","true_test","correct","subject","image_switchboard"
"vsl-grid-scene-snap","28","195652","0.0-4.0-0.0-24.0","","","[[0,0,0,0,""img/obj5.png""],[0,0,0,""img/obj6.png"",0],[0,0,""img/obj7.png"",""img/obj3.png"",0],[0,0,""img/obj1.png"",0,0],[0,0,0,""img/obj8.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","29","198667","0.0-4.0-0.0-25.0","","","[[0,0,0,0,0],[0,0,""img/obj3.png"",0,0],[0,""img/obj1.png"",""img/obj2.png"",0,0],[0,0,""img/obj8.png"",""img/obj10.png"",0],[0,0,0,0,""img/obj4.png""]]","","","","","","","","","",""
"vsl-grid-scene-snap","30","201681","0.0-4.0-0.0-26.0","","","[[0,0,0,0,0],[""img/obj2.png"",0,0,0,0],[0,""img/obj10.png"",""img/obj12.png"",0,0],[0,0,""img/obj4.png"",""img/obj11.png"",0],[0,0,""img/obj9.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","31","204700","0.0-4.0-0.0-27.0","","","[[0,""img/obj12.png"",0,0,0],[0,0,""img/obj11.png"",0,0],[0,""img/obj9.png"",""img/obj5.png"",0,0],[0,""img/obj6.png"",0,0,0],[""img/obj7.png"",0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","32","207712","0.0-4.0-0.0-28.0","","","[[0,0,0,0,0],[0,0,0,0,""img/obj5.png""],[0,0,""img/obj3.png"",""img/obj6.png"",0],[0,""img/obj1.png"",""img/obj7.png"",0,0],[0,0,""img/obj8.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","33","210725","0.0-4.0-0.0-29.0","","","[[0,0,0,0,0],[0,0,0,""img/obj12.png"",0],[0,0,0,""img/obj5.png"",""img/obj11.png""],[0,0,""img/obj6.png"",""img/obj9.png"",0],[0,""img/obj7.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","34","213738","0.0-4.0-0.0-30.0","","","[[0,0,""img/obj2.png"",0,0],[0,0,0,""img/obj10.png"",""img/obj5.png""],[0,0,0,""img/obj6.png"",""img/obj4.png""],[0,0,""img/obj7.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","35","216762","0.0-4.0-0.0-31.0","","","[[0,0,0,""img/obj5.png"",0],[0,0,""img/obj6.png"",0,0],[0,""img/obj7.png"",""img/obj3.png"",0,0],[0,""img/obj1.png"",0,0,0],[0,0,""img/obj8.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","36","219774","0.0-4.0-0.0-32.0","","","[[0,0,0,0,0],[""img/obj12.png"",""img/obj2.png"",0,0,0],[0,""img/obj11.png"",""img/obj10.png"",0,0],[""img/obj9.png"",0,0,""img/obj4.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","37","222790","0.0-4.0-0.0-33.0","","","[[0,0,0,0,0],[0,0,0,""img/obj12.png"",0],[0,0,0,""img/obj3.png"",""img/obj11.png""],[0,0,""img/obj1.png"",""img/obj9.png"",0],[0,0,0,""img/obj8.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","38","225820","0.0-4.0-0.0-34.0","","","[[0,0,0,0,0],[0,0,0,""img/obj5.png"",0],[0,0,""img/obj6.png"",""img/obj3.png"",0],[0,""img/obj7.png"",""img/obj1.png"",0,0],[0,0,0,""img/obj8.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","39","228824","0.0-4.0-0.0-35.0","","","[[0,0,0,""img/obj5.png"",""img/obj3.png""],[0,0,""img/obj6.png"",""img/obj1.png"",0],[0,""img/obj7.png"",0,0,""img/obj8.png""],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","40","231855","0.0-4.0-0.0-36.0","","","[[0,0,""img/obj12.png"",0,0],[0,0,0,""img/obj11.png"",0],[0,0,""img/obj9.png"",""img/obj5.png"",0],[0,0,""img/obj6.png"",0,0],[0,""img/obj7.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","41","234885","0.0-4.0-0.0-37.0","","","[[0,0,0,0,0],[0,0,""img/obj3.png"",0,0],[""img/obj2.png"",""img/obj1.png"",0,0,0],[0,""img/obj10.png"",""img/obj8.png"",0,0],[0,0,""img/obj4.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","42","237901","0.0-4.0-0.0-38.0","","","[[0,0,0,0,0],[0,0,""img/obj5.png"",0,0],[""img/obj2.png"",""img/obj6.png"",0,0,0],[""img/obj7.png"",""img/obj10.png"",0,0,0],[0,0,""img/obj4.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","43","240920","0.0-4.0-0.0-39.0","","","[[0,0,""img/obj5.png"",0,0],[""img/obj12.png"",""img/obj6.png"",0,0,0],[""img/obj7.png"",""img/obj11.png"",0,0,0],[""img/obj9.png"",0,0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","44","243937","0.0-4.0-0.0-40.0","","","[[0,""img/obj12.png"",0,0,0],[0,0,""img/obj11.png"",""img/obj3.png"",0],[0,""img/obj9.png"",""img/obj1.png"",0,0],[0,0,0,""img/obj8.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","45","246953","0.0-4.0-0.0-41.0","","","[[0,0,""img/obj3.png"",0,0],[0,""img/obj1.png"",""img/obj2.png"",0,0],[0,0,""img/obj8.png"",""img/obj10.png"",0],[0,0,0,0,""img/obj4.png""],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","46","249971","0.0-4.0-0.0-42.0","","","[[0,0,0,0,0],[0,""img/obj2.png"",0,0,0],[0,0,""img/obj10.png"",""img/obj5.png"",0],[0,0,""img/obj6.png"",""img/obj4.png"",0],[0,""img/obj7.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","47","253002","0.0-4.0-0.0-43.0","","","[[0,""img/obj12.png"",0,0,0],[0,""img/obj2.png"",""img/obj11.png"",0,0],[0,""img/obj9.png"",""img/obj10.png"",0,0],[0,0,0,""img/obj4.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","48","256019","0.0-4.0-0.0-44.0","","","[[0,0,0,0,0],[0,""img/obj2.png"",0,0,0],[0,0,""img/obj10.png"",""img/obj3.png"",0],[0,0,""img/obj1.png"",""img/obj4.png"",0],[0,0,0,""img/obj8.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","49","259045","0.0-4.0-0.0-45.0","","","[[0,0,0,0,0],[0,0,0,0,""img/obj3.png""],[0,0,0,""img/obj1.png"",""img/obj5.png""],[0,0,0,""img/obj6.png"",""img/obj8.png""],[0,0,""img/obj7.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","50","262068","0.0-4.0-0.0-46.0","","","[[0,0,0,0,""img/obj5.png""],[0,0,""img/obj3.png"",""img/obj6.png"",0],[0,""img/obj1.png"",""img/obj7.png"",0,0],[0,0,""img/obj8.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","51","265074","0.0-4.0-0.0-47.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj2.png"",""img/obj12.png"",0,0],[0,0,""img/obj10.png"",""img/obj11.png"",0],[0,0,""img/obj9.png"",""img/obj4.png"",0]]","","","","","","","","","",""
"vsl-grid-scene","52","269102","0.0-4.0-1.0-0.0-0.0","","null","","null","","","","","","","","",""
"vsl-grid-scene","53","270896","0.0-4.0-1.0-0.1-0.1","","1791",""," ","","","","","","","","",""
"html-keyboard-response","54","271908","0.0-4.0-1.0-1.0","","null"," ","null","","","","","","","","",""
"vsl-grid-scene-snap","55","273924","0.0-4.0-2.0-0.0","","","[[0,0,0,0,0],[0,""img/obj2.png"",0,0,""img/obj3.png""],[0,0,""img/obj10.png"",""img/obj1.png"",0],[0,0,0,""img/obj4.png"",""img/obj8.png""],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","56","276949","0.0-4.0-2.0-1.0","","","[[0,0,""img/obj3.png"",0,0],[""img/obj2.png"",""img/obj1.png"",0,0,0],[0,""img/obj10.png"",""img/obj8.png"",0,0],[0,0,""img/obj4.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","57","279956","0.0-4.0-2.0-2.0","","","[[0,0,0,0,0],[""img/obj12.png"",0,0,0,0],[""img/obj2.png"",""img/obj11.png"",0,0,0],[""img/obj9.png"",""img/obj10.png"",0,0,0],[0,0,""img/obj4.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","58","282982","0.0-4.0-2.0-3.0","","","[[0,0,0,0,0],[0,0,0,0,0],[""img/obj12.png"",0,0,""img/obj5.png"",0],[0,""img/obj11.png"",""img/obj6.png"",0,0],[""img/obj9.png"",""img/obj7.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","59","285988","0.0-4.0-2.0-4.0","","","[[0,0,0,0,0],[""img/obj12.png"",0,0,""img/obj5.png"",0],[0,""img/obj11.png"",""img/obj6.png"",0,0],[""img/obj9.png"",""img/obj7.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","60","289015","0.0-4.0-2.0-5.0","","","[[0,""img/obj3.png"",0,0,0],[""img/obj1.png"",0,0,0,0],[""img/obj2.png"",""img/obj8.png"",0,0,0],[0,""img/obj10.png"",0,0,0],[0,0,""img/obj4.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","61","292029","0.0-4.0-2.0-6.0","","","[[0,0,0,0,0],[0,0,0,""img/obj5.png"",0],[0,""img/obj2.png"",""img/obj6.png"",0,0],[0,""img/obj7.png"",""img/obj10.png"",0,0],[0,0,0,""img/obj4.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","62","295049","0.0-4.0-2.0-7.0","","","[[0,0,""img/obj12.png"",0,0],[0,0,0,""img/obj11.png"",""img/obj5.png""],[0,0,""img/obj9.png"",""img/obj6.png"",0],[0,0,""img/obj7.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","63","298054","0.0-4.0-2.0-8.0","","","[[0,0,0,0,0],[0,""img/obj12.png"",0,0,0],[0,0,""img/obj11.png"",""img/obj5.png"",0],[0,""img/obj9.png"",""img/obj6.png"",0,0],[0,""img/obj7.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","64","301068","0.0-4.0-2.0-9.0","","","[[0,0,0,0,0],[0,""img/obj12.png"",""img/obj2.png"",0,0],[0,0,""img/obj11.png"",""img/obj10.png"",0],[0,""img/obj9.png"",0,0,""img/obj4.png""],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","65","304107","0.0-4.0-2.0-10.0","","","[[0,0,0,0,0],[""img/obj2.png"",""img/obj3.png"",0,0,0],[""img/obj1.png"",""img/obj10.png"",0,0,0],[0,""img/obj8.png"",""img/obj4.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","66","307144","0.0-4.0-2.0-11.0","","","[[0,0,0,""img/obj5.png"",0],[0,""img/obj3.png"",""img/obj6.png"",0,0],[""img/obj1.png"",""img/obj7.png"",0,0,0],[0,""img/obj8.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","67","310164","0.0-4.0-2.0-12.0","","","[[0,0,0,0,0],[0,0,0,""img/obj3.png"",0],[0,""img/obj12.png"",""img/obj1.png"",0,0],[0,0,""img/obj11.png"",""img/obj8.png"",0],[0,""img/obj9.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","68","313181","0.0-4.0-2.0-13.0","","","[[0,0,0,0,0],[0,0,""img/obj12.png"",0,0],[0,0,""img/obj5.png"",""img/obj11.png"",0],[0,""img/obj6.png"",""img/obj9.png"",0,0],[""img/obj7.png"",0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","69","316200","0.0-4.0-2.0-14.0","","","[[0,0,""img/obj3.png"",0,0],[0,""img/obj1.png"",""img/obj12.png"",0,0],[0,0,""img/obj8.png"",""img/obj11.png"",0],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","70","319219","0.0-4.0-2.0-15.0","","","[[0,0,0,0,0],[0,0,0,""img/obj3.png"",0],[0,0,""img/obj1.png"",""img/obj5.png"",0],[0,0,""img/obj6.png"",""img/obj8.png"",0],[0,""img/obj7.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","71","322247","0.0-4.0-2.0-16.0","","","[[0,""img/obj3.png"",0,0,0],[""img/obj1.png"",""img/obj12.png"",0,0,0],[0,""img/obj8.png"",""img/obj11.png"",0,0],[0,""img/obj9.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","72","325260","0.0-4.0-2.0-17.0","","","[[0,""img/obj2.png"",0,0,0],[0,0,""img/obj10.png"",""img/obj3.png"",0],[0,0,""img/obj1.png"",""img/obj4.png"",0],[0,0,0,""img/obj8.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","73","328268","0.0-4.0-2.0-18.0","","","[[0,0,0,0,0],[0,""img/obj12.png"",""img/obj5.png"",0,0],[0,""img/obj6.png"",""img/obj11.png"",0,0],[""img/obj7.png"",""img/obj9.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","74","331280","0.0-4.0-2.0-19.0","","","[[0,0,0,""img/obj5.png"",0],[0,0,""img/obj6.png"",""img/obj3.png"",0],[0,""img/obj7.png"",""img/obj1.png"",0,0],[0,0,0,""img/obj8.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","75","334293","0.0-4.0-2.0-20.0","","","[[0,0,0,0,0],[0,0,0,""img/obj5.png"",""img/obj3.png""],[0,0,""img/obj6.png"",""img/obj1.png"",0],[0,""img/obj7.png"",0,0,""img/obj8.png""],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","76","337312","0.0-4.0-2.0-21.0","","","[[0,0,0,0,0],[0,0,0,""img/obj5.png"",0],[0,""img/obj12.png"",""img/obj6.png"",0,0],[0,""img/obj7.png"",""img/obj11.png"",0,0],[0,""img/obj9.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","77","340327","0.0-4.0-2.0-22.0","","","[[0,0,0,0,0],[0,0,""img/obj12.png"",0,0],[0,0,""img/obj3.png"",""img/obj11.png"",0],[0,""img/obj1.png"",""img/obj9.png"",0,0],[0,0,""img/obj8.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","78","343336","0.0-4.0-2.0-23.0","","","[[0,0,""img/obj5.png"",""img/obj3.png"",0],[0,""img/obj6.png"",""img/obj1.png"",0,0],[""img/obj7.png"",0,0,""img/obj8.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","79","346346","0.0-4.0-2.0-24.0","","","[[0,""img/obj3.png"",0,0,0],[""img/obj1.png"",""img/obj2.png"",0,0,0],[0,""img/obj8.png"",""img/obj10.png"",0,0],[0,0,0,""img/obj4.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","80","349377","0.0-4.0-2.0-25.0","","","[[0,0,0,0,0],[0,0,0,""img/obj5.png"",0],[0,""img/obj3.png"",""img/obj6.png"",0,0],[""img/obj1.png"",""img/obj7.png"",0,0,0],[0,""img/obj8.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","81","352386","0.0-4.0-2.0-26.0","","","[[0,0,0,0,0],[0,""img/obj12.png"",0,0,0],[0,0,""img/obj11.png"",""img/obj3.png"",0],[0,""img/obj9.png"",""img/obj1.png"",0,0],[0,0,0,""img/obj8.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","82","355396","0.0-4.0-2.0-27.0","","","[[0,""img/obj2.png"",0,0,0],[0,0,""img/obj10.png"",""img/obj12.png"",0],[0,0,0,""img/obj4.png"",""img/obj11.png""],[0,0,0,""img/obj9.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","83","358429","0.0-4.0-2.0-28.0","","","[[0,0,0,0,0],[0,0,""img/obj2.png"",""img/obj12.png"",0],[0,0,0,""img/obj10.png"",""img/obj11.png""],[0,0,0,""img/obj9.png"",""img/obj4.png""],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","84","361447","0.0-4.0-2.0-29.0","","","[[0,0,0,""img/obj3.png"",0],[0,0,""img/obj1.png"",""img/obj5.png"",0],[0,0,""img/obj6.png"",""img/obj8.png"",0],[0,""img/obj7.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","85","364466","0.0-4.0-2.0-30.0","","","[[0,""img/obj2.png"",0,0,0],[0,""img/obj12.png"",""img/obj10.png"",0,0],[0,0,""img/obj11.png"",""img/obj4.png"",0],[0,""img/obj9.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","86","367478","0.0-4.0-2.0-31.0","","","[[""img/obj12.png"",""img/obj2.png"",0,0,0],[0,""img/obj11.png"",""img/obj10.png"",0,0],[""img/obj9.png"",0,0,""img/obj4.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","87","370496","0.0-4.0-2.0-32.0","","","[[""img/obj2.png"",0,0,0,0],[0,""img/obj10.png"",""img/obj12.png"",0,0],[0,0,""img/obj4.png"",""img/obj11.png"",0],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","88","373512","0.0-4.0-2.0-33.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj2.png"",""img/obj3.png"",0,0],[0,""img/obj1.png"",""img/obj10.png"",0,0],[0,0,""img/obj8.png"",""img/obj4.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","89","376527","0.0-4.0-2.0-34.0","","","[[0,0,0,0,0],[0,""img/obj2.png"",0,0,0],[0,0,""img/obj10.png"",""img/obj12.png"",0],[0,0,0,""img/obj4.png"",""img/obj11.png""],[0,0,0,""img/obj9.png"",0]]","","","","","","","","","",""
