"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","stimulus","response","test_part","correct_response","test_number","test_scene","patternsize","true_test","correct","subject","image_switchboard"
"vsl-grid-scene-snap","26","146238","0.0-5.0-0.0-21.0","","","[[0,0,""img/obj2.png"",0,0],[0,""img/obj3.png"",""img/obj11.png"",0,0],[0,0,""img/obj8.png"",""img/obj5.png"",0],[0,0,0,0,""img/obj10.png""],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","27","149253","0.0-5.0-0.0-22.0","","","[[0,0,0,0,""img/obj9.png""],[0,0,""img/obj2.png"",""img/obj6.png"",0],[0,""img/obj3.png"",""img/obj7.png"",0,0],[0,0,""img/obj8.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","28","152273","0.0-5.0-0.0-23.0","","","[[0,0,0,0,0],[0,""img/obj4.png"",0,0,0],[0,0,""img/obj1.png"",""img/obj2.png"",0],[0,""img/obj12.png"",""img/obj3.png"",0,0],[0,0,0,""img/obj8.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","29","155287","0.0-5.0-0.0-24.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj2.png"",""img/obj9.png"",0],[0,""img/obj3.png"",""img/obj6.png"",0,0],[0,""img/obj7.png"",""img/obj8.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","30","158295","0.0-5.0-0.0-25.0","","","[[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,0,""img/obj9.png"",""img/obj1.png"",0],[0,""img/obj6.png"",""img/obj12.png"",0,0],[""img/obj7.png"",0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","31","161317","0.0-5.0-0.0-26.0","","","[[0,0,0,0,0],[0,0,0,""img/obj9.png"",""img/obj2.png""],[0,0,""img/obj6.png"",""img/obj3.png"",0],[0,""img/obj7.png"",0,0,""img/obj8.png""],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","32","164335","0.0-5.0-0.0-27.0","","","[[0,0,0,0,0],[0,0,0,""img/obj4.png"",""img/obj9.png""],[0,0,0,""img/obj6.png"",""img/obj1.png""],[0,0,""img/obj7.png"",""img/obj12.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","33","167364","0.0-5.0-0.0-28.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj4.png"",""img/obj9.png"",0],[0,0,""img/obj6.png"",""img/obj1.png"",0],[0,""img/obj7.png"",""img/obj12.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","34","170380","0.0-5.0-0.0-29.0","","","[[0,0,""img/obj4.png"",""img/obj9.png"",0],[0,0,""img/obj6.png"",""img/obj1.png"",0],[0,""img/obj7.png"",""img/obj12.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","35","173397","0.0-5.0-0.0-30.0","","","[[0,0,0,0,0],[0,0,0,""img/obj2.png"",0],[0,""img/obj11.png"",""img/obj3.png"",0,0],[0,0,""img/obj5.png"",""img/obj8.png"",0],[0,0,0,""img/obj10.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","36","176409","0.0-5.0-0.0-31.0","","","[[0,0,0,0,0],[0,0,0,""img/obj2.png"",0],[0,0,""img/obj3.png"",""img/obj9.png"",0],[0,0,""img/obj6.png"",""img/obj8.png"",0],[0,""img/obj7.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","37","179426","0.0-5.0-0.0-32.0","","","[[0,0,0,""img/obj2.png"",0],[0,0,""img/obj3.png"",""img/obj9.png"",0],[0,0,""img/obj6.png"",""img/obj8.png"",0],[0,""img/obj7.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","38","182443","0.0-5.0-0.0-33.0","","","[[0,0,0,""img/obj2.png"",0],[0,""img/obj11.png"",""img/obj3.png"",0,0],[0,0,""img/obj5.png"",""img/obj8.png"",0],[0,0,0,""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","39","185460","0.0-5.0-0.0-34.0","","","[[0,""img/obj4.png"",0,0,0],[0,0,""img/obj1.png"",""img/obj2.png"",0],[0,""img/obj12.png"",""img/obj3.png"",0,0],[0,0,0,""img/obj8.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","40","188490","0.0-5.0-0.0-35.0","","","[[0,0,0,0,0],[0,0,""img/obj2.png"",""img/obj9.png"",0],[0,""img/obj3.png"",""img/obj6.png"",0,0],[0,""img/obj7.png"",""img/obj8.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","41","191498","0.0-5.0-0.0-36.0","","","[[0,0,0,""img/obj9.png"",0],[0,""img/obj2.png"",""img/obj6.png"",0,0],[""img/obj3.png"",""img/obj7.png"",0,0,0],[0,""img/obj8.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","42","194521","0.0-5.0-0.0-37.0","","","[[0,0,0,0,0],[0,""img/obj11.png"",0,0,""img/obj9.png""],[0,0,""img/obj5.png"",""img/obj6.png"",0],[0,0,""img/obj7.png"",""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","43","197542","0.0-5.0-0.0-38.0","","","[[0,0,0,""img/obj2.png"",0],[0,""img/obj4.png"",""img/obj3.png"",0,0],[0,0,""img/obj1.png"",""img/obj8.png"",0],[0,""img/obj12.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","44","200569","0.0-5.0-0.0-39.0","","","[[0,0,""img/obj4.png"",0,0],[0,0,0,""img/obj1.png"",0],[0,0,""img/obj12.png"",""img/obj9.png"",0],[0,0,""img/obj6.png"",0,0],[0,""img/obj7.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","45","203572","0.0-5.0-0.0-40.0","","","[[0,0,0,0,0],[0,0,""img/obj11.png"",""img/obj9.png"",0],[0,0,""img/obj6.png"",""img/obj5.png"",0],[0,""img/obj7.png"",0,0,""img/obj10.png""],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","46","206601","0.0-5.0-0.0-41.0","","","[[0,0,0,0,0],[0,""img/obj11.png"",""img/obj9.png"",0,0],[0,""img/obj6.png"",""img/obj5.png"",0,0],[""img/obj7.png"",0,0,""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","47","209616","0.0-5.0-0.0-42.0","","","[[0,0,0,0,0],[""img/obj4.png"",0,0,0,0],[""img/obj11.png"",""img/obj1.png"",0,0,0],[""img/obj12.png"",""img/obj5.png"",0,0,0],[0,0,""img/obj10.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","48","212646","0.0-5.0-0.0-43.0","","","[[0,0,""img/obj9.png"",""img/obj2.png"",0],[0,""img/obj6.png"",""img/obj3.png"",0,0],[""img/obj7.png"",0,0,""img/obj8.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","49","215660","0.0-5.0-0.0-44.0","","","[[0,0,0,0,""img/obj9.png""],[0,0,0,""img/obj6.png"",0],[0,0,""img/obj7.png"",""img/obj2.png"",0],[0,0,""img/obj3.png"",0,0],[0,0,0,""img/obj8.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","50","218678","0.0-5.0-0.0-45.0","","","[[0,0,0,0,0],[0,""img/obj4.png"",0,0,""img/obj9.png""],[0,0,""img/obj1.png"",""img/obj6.png"",0],[0,""img/obj12.png"",""img/obj7.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","51","221708","0.0-5.0-0.0-46.0","","","[[0,0,0,0,0],[""img/obj4.png"",0,0,0,0],[0,""img/obj1.png"",""img/obj2.png"",0,0],[""img/obj12.png"",""img/obj3.png"",0,0,0],[0,0,""img/obj8.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","52","224725","0.0-5.0-0.0-47.0","","","[[0,0,0,0,0],[""img/obj11.png"",0,0,0,0],[0,""img/obj5.png"",""img/obj4.png"",0,0],[0,0,""img/obj10.png"",""img/obj1.png"",0],[0,0,""img/obj12.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene","53","226822","0.0-5.0-1.0-0.0-0.0","","1095",""," ","","","","","","","","",""
"html-keyboard-response","54","227833","0.0-5.0-1.0-1.0","","null"," ","null","","","","","","","","",""
"vsl-grid-scene-snap","55","229834","0.0-5.0-2.0-0.0","","","[[0,0,0,0,0],[0,0,""img/obj4.png"",""img/obj9.png"",0],[0,0,""img/obj6.png"",""img/obj1.png"",0],[0,""img/obj7.png"",""img/obj12.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","56","232861","0.0-5.0-2.0-1.0","","","[[0,0,0,0,0],[0,0,0,0,""img/obj9.png""],[0,0,""img/obj2.png"",""img/obj6.png"",0],[0,""img/obj3.png"",""img/obj7.png"",0,0],[0,0,""img/obj8.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","57","235873","0.0-5.0-2.0-2.0","","","[[0,0,0,0,""img/obj2.png""],[0,0,""img/obj4.png"",""img/obj3.png"",0],[0,0,0,""img/obj1.png"",""img/obj8.png""],[0,0,""img/obj12.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","58","238895","0.0-5.0-2.0-3.0","","","[[0,0,0,0,0],[0,0,0,""img/obj4.png"",0],[0,0,0,""img/obj2.png"",""img/obj1.png""],[0,0,""img/obj3.png"",""img/obj12.png"",0],[0,0,0,""img/obj8.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","59","241904","0.0-5.0-2.0-4.0","","","[[0,0,0,""img/obj9.png"",0],[0,0,""img/obj6.png"",0,0],[0,""img/obj7.png"",""img/obj2.png"",0,0],[0,""img/obj3.png"",0,0,0],[0,0,""img/obj8.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","60","244912","0.0-5.0-2.0-5.0","","","[[0,0,0,0,0],[""img/obj11.png"",0,0,""img/obj9.png"",0],[0,""img/obj5.png"",""img/obj6.png"",0,0],[0,""img/obj7.png"",""img/obj10.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","61","247938","0.0-5.0-2.0-6.0","","","[[0,0,0,0,0],[0,0,0,""img/obj4.png"",0],[0,0,0,""img/obj9.png"",""img/obj1.png""],[0,0,""img/obj6.png"",""img/obj12.png"",0],[0,""img/obj7.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","62","250957","0.0-5.0-2.0-7.0","","","[[0,0,0,0,0],[0,0,0,""img/obj9.png"",0],[0,""img/obj2.png"",""img/obj6.png"",0,0],[""img/obj3.png"",""img/obj7.png"",0,0,0],[0,""img/obj8.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","63","253977","0.0-5.0-2.0-8.0","","","[[""img/obj4.png"",""img/obj11.png"",0,0,0],[0,""img/obj1.png"",""img/obj5.png"",0,0],[""img/obj12.png"",0,0,""img/obj10.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","64","256991","0.0-5.0-2.0-9.0","","","[[0,0,""img/obj2.png"",""img/obj9.png"",0],[0,""img/obj3.png"",""img/obj6.png"",0,0],[0,""img/obj7.png"",""img/obj8.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","65","260004","0.0-5.0-2.0-10.0","","","[[0,0,""img/obj2.png"",0,0],[0,""img/obj3.png"",""img/obj4.png"",0,0],[0,0,""img/obj8.png"",""img/obj1.png"",0],[0,0,""img/obj12.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","66","263021","0.0-5.0-2.0-11.0","","","[[0,0,0,0,0],[0,0,0,0,0],[""img/obj4.png"",0,0,""img/obj9.png"",0],[0,""img/obj1.png"",""img/obj6.png"",0,0],[""img/obj12.png"",""img/obj7.png"",0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","67","266039","0.0-5.0-2.0-12.0","","","[[0,""img/obj11.png"",""img/obj2.png"",0,0],[0,""img/obj3.png"",""img/obj5.png"",0,0],[0,0,""img/obj8.png"",""img/obj10.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","68","269070","0.0-5.0-2.0-13.0","","","[[0,0,0,0,0],[0,""img/obj11.png"",0,0,0],[0,0,""img/obj5.png"",""img/obj4.png"",0],[0,0,0,""img/obj10.png"",""img/obj1.png""],[0,0,0,""img/obj12.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","69","272098","0.0-5.0-2.0-14.0","","","[[0,0,0,""img/obj9.png"",""img/obj2.png""],[0,0,""img/obj6.png"",""img/obj3.png"",0],[0,""img/obj7.png"",0,0,""img/obj8.png""],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","70","275123","0.0-5.0-2.0-15.0","","","[[0,""img/obj2.png"",0,0,0],[""img/obj3.png"",0,0,0,0],[""img/obj11.png"",""img/obj8.png"",0,0,0],[0,""img/obj5.png"",0,0,0],[0,0,""img/obj10.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","71","278141","0.0-5.0-2.0-16.0","","","[[0,0,0,0,0],[0,0,0,""img/obj9.png"",0],[0,""img/obj11.png"",""img/obj6.png"",0,0],[0,""img/obj7.png"",""img/obj5.png"",0,0],[0,0,0,""img/obj10.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","72","281171","0.0-5.0-2.0-17.0","","","[[0,0,0,0,0],[""img/obj4.png"",""img/obj11.png"",0,0,0],[0,""img/obj1.png"",""img/obj5.png"",0,0],[""img/obj12.png"",0,0,""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","73","284191","0.0-5.0-2.0-18.0","","","[[0,""img/obj11.png"",0,0,0],[0,0,""img/obj5.png"",""img/obj4.png"",0],[0,0,0,""img/obj10.png"",""img/obj1.png""],[0,0,0,""img/obj12.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","74","287197","0.0-5.0-2.0-19.0","","","[[0,""img/obj11.png"",0,0,0],[0,0,""img/obj5.png"",0,0],[0,0,""img/obj4.png"",""img/obj10.png"",0],[0,0,0,""img/obj1.png"",0],[0,0,""img/obj12.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","75","290207","0.0-5.0-2.0-20.0","","","[[0,0,0,0,0],[0,0,""img/obj2.png"",0,0],[0,""img/obj3.png"",""img/obj11.png"",0,0],[0,0,""img/obj8.png"",""img/obj5.png"",0],[0,0,0,0,""img/obj10.png""]]","","","","","","","","","",""
"vsl-grid-scene-snap","76","293228","0.0-5.0-2.0-21.0","","","[[0,0,0,0,0],[""img/obj11.png"",""img/obj2.png"",0,0,0],[""img/obj3.png"",""img/obj5.png"",0,0,0],[0,""img/obj8.png"",""img/obj10.png"",0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","77","296241","0.0-5.0-2.0-22.0","","","[[0,0,0,0,0],[0,""img/obj4.png"",""img/obj9.png"",0,0],[0,""img/obj6.png"",""img/obj1.png"",0,0],[""img/obj7.png"",""img/obj12.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","78","299272","0.0-5.0-2.0-23.0","","","[[0,0,0,0,0],[0,0,""img/obj9.png"",0,0],[0,""img/obj6.png"",""img/obj2.png"",0,0],[""img/obj7.png"",""img/obj3.png"",0,0,0],[0,0,""img/obj8.png"",0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","79","302292","0.0-5.0-2.0-24.0","","","[[0,""img/obj2.png"",0,0,0],[""img/obj3.png"",""img/obj11.png"",0,0,0],[0,""img/obj8.png"",""img/obj5.png"",0,0],[0,0,0,""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","80","305317","0.0-5.0-2.0-25.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj11.png"",""img/obj4.png"",0,0],[0,0,""img/obj5.png"",""img/obj1.png"",0],[0,0,""img/obj12.png"",""img/obj10.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","81","308338","0.0-5.0-2.0-26.0","","","[[0,0,0,0,0],[0,0,""img/obj9.png"",""img/obj2.png"",0],[0,""img/obj6.png"",""img/obj3.png"",0,0],[""img/obj7.png"",0,0,""img/obj8.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","82","311352","0.0-5.0-2.0-27.0","","","[[0,""img/obj2.png"",0,0,0],[""img/obj3.png"",""img/obj4.png"",0,0,0],[0,""img/obj8.png"",""img/obj1.png"",0,0],[0,""img/obj12.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","83","314366","0.0-5.0-2.0-28.0","","","[[0,0,0,0,0],[0,""img/obj4.png"",0,0,0],[0,""img/obj11.png"",""img/obj1.png"",0,0],[0,""img/obj12.png"",""img/obj5.png"",0,0],[0,0,0,""img/obj10.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","84","317396","0.0-5.0-2.0-29.0","","","[[0,0,0,""img/obj9.png"",0],[0,""img/obj4.png"",""img/obj6.png"",0,0],[0,""img/obj7.png"",""img/obj1.png"",0,0],[0,""img/obj12.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","85","320412","0.0-5.0-2.0-30.0","","","[[0,""img/obj4.png"",0,0,0],[0,""img/obj11.png"",""img/obj1.png"",0,0],[0,""img/obj12.png"",""img/obj5.png"",0,0],[0,0,0,""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","86","323435","0.0-5.0-2.0-31.0","","","[[0,0,0,0,0],[0,0,0,""img/obj9.png"",0],[0,0,""img/obj6.png"",""img/obj2.png"",0],[0,""img/obj7.png"",""img/obj3.png"",0,0],[0,0,0,""img/obj8.png"",0]]","","","","","","","","","",""
"vsl-grid-scene-snap","87","326458","0.0-5.0-2.0-32.0","","","[[0,""img/obj4.png"",0,0,0],[0,0,""img/obj1.png"",""img/obj9.png"",0],[0,""img/obj12.png"",""img/obj6.png"",0,0],[0,""img/obj7.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","88","329473","0.0-5.0-2.0-33.0","","","[[0,""img/obj11.png"",0,0,0],[0,0,""img/obj5.png"",""img/obj2.png"",0],[0,0,""img/obj3.png"",""img/obj10.png"",0],[0,0,0,""img/obj8.png"",0],[0,0,0,0,0]]","","","","","","","","","",""
"vsl-grid-scene-snap","89","332491","0.0-5.0-2.0-34.0","","","[[0,0,""img/obj9.png"",0,0],[""img/obj4.png"",""img/obj6.png"",0,0,0],[""img/obj7.png"",""img/obj1.png"",0,0,0],[""img/obj12.png"",0,0,0,0],[0,0,0,0,0]]","","","","","","","","","",""
