"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","stimulus","button_pressed","responses","key_press","test_part","correct_response","test_number","test_scene","patternsize","true_test","correct","randomID","subject","image_switchboard","scene_order"
"vsl-grid-scene-snap","10","75436","0.0-5.0-0.0-5.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj8.png"",""img/obj11.png"",0,0],[0,""img/obj7.png"",""img/obj12.png"",0,0],[0,0,""img/obj10.png"",""img/obj1.png"",0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","11","78439","0.0-5.0-0.0-6.0","","","[[0,0,0,0,0],[0,0,""img/obj8.png"",""img/obj6.png"",0],[0,0,0,""img/obj12.png"",""img/obj3.png""],[0,0,0,""img/obj9.png"",""img/obj1.png""],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","12","81442","0.0-5.0-0.0-7.0","","","[[0,""img/obj11.png"",""img/obj5.png"",0,0],[""img/obj7.png"",""img/obj4.png"",0,0,0],[""img/obj2.png"",""img/obj10.png"",0,0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","13","84449","0.0-5.0-0.0-8.0","","","[[0,0,0,0,0],[0,""img/obj6.png"",0,0,0],[0,""img/obj8.png"",""img/obj3.png"",0,0],[0,""img/obj9.png"",""img/obj12.png"",0,0],[0,0,0,""img/obj1.png"",0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","14","87454","0.0-5.0-0.0-9.0","","","[[0,0,0,""img/obj5.png"",0],[0,""img/obj11.png"",""img/obj4.png"",0,0],[""img/obj7.png"",""img/obj2.png"",0,0,0],[0,""img/obj10.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","15","90461","0.0-5.0-0.0-10.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj11.png"",""img/obj5.png"",0,0],[""img/obj7.png"",""img/obj4.png"",0,0,0],[""img/obj2.png"",""img/obj10.png"",0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","16","93469","0.0-5.0-0.0-11.0","","","[[0,0,0,""img/obj6.png"",""img/obj11.png""],[0,0,0,""img/obj7.png"",""img/obj3.png""],[0,0,0,""img/obj9.png"",""img/obj10.png""],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","17","96474","0.0-5.0-0.0-12.0","","","[[0,0,0,0,0],[0,0,0,0,""img/obj11.png""],[0,0,0,""img/obj7.png"",""img/obj5.png""],[0,0,0,""img/obj4.png"",""img/obj10.png""],[0,0,""img/obj2.png"",0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","18","99477","0.0-5.0-0.0-13.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,0,""img/obj11.png"",""img/obj5.png""],[0,0,""img/obj7.png"",""img/obj4.png"",0],[0,0,""img/obj2.png"",""img/obj10.png"",0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","19","102481","0.0-5.0-0.0-14.0","","","[[0,""img/obj8.png"",0,0,""img/obj5.png""],[0,0,""img/obj12.png"",""img/obj4.png"",0],[0,0,""img/obj2.png"",""img/obj1.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","20","105483","0.0-5.0-0.0-15.0","","","[[0,0,0,0,0],[""img/obj8.png"",0,0,0,0],[0,""img/obj12.png"",""img/obj6.png"",0,0],[0,0,""img/obj1.png"",""img/obj3.png"",0],[0,0,""img/obj9.png"",0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","21","108486","0.0-5.0-0.0-16.0","","","[[0,0,0,0,0],[0,0,0,""img/obj6.png"",0],[0,0,0,""img/obj5.png"",""img/obj3.png""],[0,0,""img/obj4.png"",""img/obj9.png"",0],[0,""img/obj2.png"",0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","22","111490","0.0-5.0-0.0-17.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj6.png"",""img/obj5.png"",0,0],[0,""img/obj4.png"",""img/obj3.png"",0,0],[""img/obj2.png"",""img/obj9.png"",0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","23","114493","0.0-5.0-0.0-18.0","","","[[0,0,0,0,0],[""img/obj6.png"",0,0,0,0],[""img/obj8.png"",""img/obj3.png"",0,0,0],[""img/obj9.png"",""img/obj12.png"",0,0,0],[0,0,""img/obj1.png"",0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","24","117501","0.0-5.0-0.0-19.0","","","[[0,0,0,0,0],[0,0,""img/obj6.png"",0,0],[0,0,""img/obj8.png"",""img/obj3.png"",0],[0,0,""img/obj9.png"",""img/obj12.png"",0],[0,0,0,0,""img/obj1.png""]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","25","120509","0.0-5.0-0.0-20.0","","","[[0,0,0,0,0],[0,0,""img/obj5.png"",0,0],[""img/obj6.png"",""img/obj4.png"",0,0,0],[""img/obj2.png"",""img/obj3.png"",0,0,0],[""img/obj9.png"",0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","26","123517","0.0-5.0-0.0-21.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj8.png"",""img/obj6.png"",0,0],[0,0,""img/obj12.png"",""img/obj3.png"",0],[0,0,""img/obj9.png"",""img/obj1.png"",0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","27","126522","0.0-5.0-0.0-22.0","","","[[0,0,0,0,0],[""img/obj6.png"",""img/obj11.png"",0,0,0],[""img/obj7.png"",""img/obj3.png"",0,0,0],[""img/obj9.png"",""img/obj10.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","28","129525","0.0-5.0-0.0-23.0","","","[[0,0,0,0,0],[0,0,0,""img/obj6.png"",""img/obj11.png""],[0,0,0,""img/obj7.png"",""img/obj3.png""],[0,0,0,""img/obj9.png"",""img/obj10.png""],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","29","132529","0.0-5.0-0.0-24.0","","","[[0,0,0,0,0],[0,0,""img/obj5.png"",0,0],[""img/obj8.png"",""img/obj4.png"",0,0,0],[""img/obj2.png"",""img/obj12.png"",0,0,0],[0,0,""img/obj1.png"",0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","30","135532","0.0-5.0-0.0-25.0","","","[[0,""img/obj6.png"",""img/obj5.png"",0,0],[0,""img/obj4.png"",""img/obj3.png"",0,0],[""img/obj2.png"",""img/obj9.png"",0,0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","31","138535","0.0-5.0-0.0-26.0","","","[[""img/obj8.png"",0,0,0,0],[0,""img/obj12.png"",""img/obj5.png"",0,0],[0,""img/obj4.png"",""img/obj1.png"",0,0],[""img/obj2.png"",0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","32","141538","0.0-5.0-0.0-27.0","","","[[0,""img/obj6.png"",0,0,0],[0,0,""img/obj3.png"",0,0],[0,""img/obj9.png"",""img/obj5.png"",0,0],[0,""img/obj4.png"",0,0,0],[""img/obj2.png"",0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","33","144541","0.0-5.0-0.0-28.0","","","[[0,0,0,0,0],[0,0,""img/obj8.png"",0,0],[0,0,0,""img/obj12.png"",""img/obj11.png""],[0,0,0,""img/obj7.png"",""img/obj1.png""],[0,0,0,0,""img/obj10.png""]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","34","147545","0.0-5.0-0.0-29.0","","","[[0,0,0,""img/obj6.png"",0],[0,0,0,""img/obj5.png"",""img/obj3.png""],[0,0,""img/obj4.png"",""img/obj9.png"",0],[0,""img/obj2.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","35","150548","0.0-5.0-0.0-30.0","","","[[0,0,""img/obj11.png"",""img/obj5.png"",0],[0,""img/obj7.png"",""img/obj4.png"",0,0],[0,""img/obj2.png"",""img/obj10.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","36","153557","0.0-5.0-0.0-31.0","","","[[0,0,0,""img/obj5.png"",0],[0,0,""img/obj4.png"",0,0],[0,""img/obj2.png"",""img/obj11.png"",0,0],[0,""img/obj7.png"",0,0,0],[0,0,""img/obj10.png"",0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","37","156565","0.0-5.0-0.0-32.0","","","[[""img/obj8.png"",0,0,0,0],[0,""img/obj12.png"",""img/obj6.png"",0,0],[0,0,""img/obj1.png"",""img/obj3.png"",0],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","38","159570","0.0-5.0-0.0-33.0","","","[[0,0,0,""img/obj11.png"",0],[0,0,""img/obj7.png"",0,0],[0,0,""img/obj8.png"",""img/obj10.png"",0],[0,0,0,""img/obj12.png"",0],[0,0,0,0,""img/obj1.png""]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","39","162574","0.0-5.0-0.0-34.0","","","[[0,0,0,0,0],[0,0,""img/obj11.png"",0,0],[0,""img/obj7.png"",""img/obj8.png"",0,0],[0,0,""img/obj10.png"",""img/obj12.png"",0],[0,0,0,0,""img/obj1.png""]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","40","165581","0.0-5.0-0.0-35.0","","","[[0,0,0,0,0],[0,0,""img/obj6.png"",""img/obj5.png"",0],[0,0,""img/obj4.png"",""img/obj3.png"",0],[0,""img/obj2.png"",""img/obj9.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","41","168584","0.0-5.0-0.0-36.0","","","[[0,0,""img/obj8.png"",0,0],[0,0,0,""img/obj12.png"",""img/obj5.png""],[0,0,0,""img/obj4.png"",""img/obj1.png""],[0,0,""img/obj2.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","42","171587","0.0-5.0-0.0-37.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj6.png"",""img/obj11.png"",0],[0,0,""img/obj7.png"",""img/obj3.png"",0],[0,0,""img/obj9.png"",""img/obj10.png"",0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","43","174590","0.0-5.0-0.0-38.0","","","[[0,0,""img/obj11.png"",0,0],[0,""img/obj7.png"",""img/obj8.png"",0,0],[0,0,""img/obj10.png"",""img/obj12.png"",0],[0,0,0,0,""img/obj1.png""],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","44","177594","0.0-5.0-0.0-39.0","","","[[0,0,0,0,0],[0,""img/obj11.png"",""img/obj5.png"",0,0],[""img/obj7.png"",""img/obj4.png"",0,0,0],[""img/obj2.png"",""img/obj10.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","45","180597","0.0-5.0-0.0-40.0","","","[[0,0,""img/obj6.png"",""img/obj5.png"",0],[0,0,""img/obj4.png"",""img/obj3.png"",0],[0,""img/obj2.png"",""img/obj9.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","46","183600","0.0-5.0-0.0-41.0","","","[[0,0,0,0,0],[0,0,0,""img/obj6.png"",""img/obj5.png""],[0,0,0,""img/obj4.png"",""img/obj3.png""],[0,0,""img/obj2.png"",""img/obj9.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","47","186603","0.0-5.0-0.0-42.0","","","[[0,0,0,0,0],[0,""img/obj8.png"",0,0,0],[0,0,""img/obj12.png"",""img/obj11.png"",0],[0,0,""img/obj7.png"",""img/obj1.png"",0],[0,0,0,""img/obj10.png"",0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","48","189610","0.0-5.0-0.0-43.0","","","[[0,0,0,0,0],[""img/obj8.png"",0,0,0,0],[0,""img/obj12.png"",""img/obj11.png"",0,0],[0,""img/obj7.png"",""img/obj1.png"",0,0],[0,0,""img/obj10.png"",0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","49","192618","0.0-5.0-0.0-44.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj6.png"",""img/obj11.png"",0,0],[0,""img/obj7.png"",""img/obj3.png"",0,0],[0,""img/obj9.png"",""img/obj10.png"",0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","50","195626","0.0-5.0-0.0-45.0","","","[[0,0,""img/obj8.png"",0,0],[0,0,0,""img/obj12.png"",""img/obj11.png""],[0,0,0,""img/obj7.png"",""img/obj1.png""],[0,0,0,0,""img/obj10.png""],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","51","198633","0.0-5.0-0.0-46.0","","","[[0,0,""img/obj6.png"",""img/obj11.png"",0],[0,0,""img/obj7.png"",""img/obj3.png"",0],[0,0,""img/obj9.png"",""img/obj10.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","52","201637","0.0-5.0-0.0-47.0","","","[[""img/obj8.png"",""img/obj11.png"",0,0,0],[""img/obj7.png"",""img/obj12.png"",0,0,0],[0,""img/obj10.png"",""img/obj1.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-attention-check","53","205645","0.0-5.0-1.0-0.0-0.0","","null","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/attention.png"",""img/square.png"",0],[0,0,0,0,""img/square.png""],[""img/square.png"",0,0,""img/square.png"",""img/square.png""]]","","","null","","","","","","","","","","",""
"vsl-grid-attention-check","54","206267","0.0-5.0-1.0-0.1-0.1","","620.2000000000116","[[""img/square.png"",0,0,0,0],[0,0,0,0,0],[0,0,""img/attention.png"",0,0],[0,""img/square.png"",0,""img/square.png"",0],[""img/square.png"",0,""img/square.png"",0,0]]","","","32","","","","","","","","","","",""
"html-keyboard-response","55","207272","0.0-5.0-1.0-1.0","","null"," ","","","null","","","","","","","","","","",""
"vsl-grid-scene-snap","56","209274","0.0-5.0-2.0-0.0","","","[[0,0,""img/obj11.png"",0,0],[0,""img/obj7.png"",0,0,0],[0,""img/obj8.png"",""img/obj10.png"",0,0],[0,0,""img/obj12.png"",0,0],[0,0,0,""img/obj1.png"",0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","57","212281","0.0-5.0-2.0-1.0","","","[[0,0,""img/obj8.png"",""img/obj11.png"",0],[0,0,""img/obj7.png"",""img/obj12.png"",0],[0,0,0,""img/obj10.png"",""img/obj1.png""],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","58","215288","0.0-5.0-2.0-2.0","","","[[0,""img/obj6.png"",""img/obj11.png"",0,0],[0,""img/obj7.png"",""img/obj3.png"",0,0],[0,""img/obj9.png"",""img/obj10.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","59","218296","0.0-5.0-2.0-3.0","","","[[0,0,0,""img/obj11.png"",""img/obj5.png""],[0,0,""img/obj7.png"",""img/obj4.png"",0],[0,0,""img/obj2.png"",""img/obj10.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","60","221301","0.0-5.0-2.0-4.0","","","[[0,""img/obj8.png"",0,0,0],[0,0,""img/obj12.png"",""img/obj6.png"",0],[0,0,0,""img/obj1.png"",""img/obj3.png""],[0,0,0,""img/obj9.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","61","224309","0.0-5.0-2.0-5.0","","","[[0,0,0,0,0],[0,""img/obj6.png"",""img/obj11.png"",0,0],[0,""img/obj7.png"",""img/obj3.png"",0,0],[0,""img/obj9.png"",""img/obj10.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","62","227314","0.0-5.0-2.0-6.0","","","[[0,0,0,0,0],[0,""img/obj8.png"",0,0,0],[0,0,""img/obj12.png"",""img/obj6.png"",0],[0,0,0,""img/obj1.png"",""img/obj3.png""],[0,0,0,""img/obj9.png"",0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","63","230317","0.0-5.0-2.0-7.0","","","[[0,0,0,0,0],[0,0,0,""img/obj5.png"",0],[0,""img/obj11.png"",""img/obj4.png"",0,0],[""img/obj7.png"",""img/obj2.png"",0,0,0],[0,""img/obj10.png"",0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","64","233323","0.0-5.0-2.0-8.0","","","[[0,0,0,0,""img/obj5.png""],[0,0,0,""img/obj4.png"",0],[0,0,""img/obj2.png"",""img/obj11.png"",0],[0,0,""img/obj7.png"",0,0],[0,0,0,""img/obj10.png"",0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","65","236332","0.0-5.0-2.0-9.0","","","[[""img/obj8.png"",""img/obj6.png"",0,0,0],[0,""img/obj12.png"",""img/obj3.png"",0,0],[0,""img/obj9.png"",""img/obj1.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","66","239336","0.0-5.0-2.0-10.0","","","[[0,0,0,""img/obj6.png"",0],[0,0,0,0,""img/obj3.png""],[0,0,0,""img/obj9.png"",""img/obj5.png""],[0,0,0,""img/obj4.png"",0],[0,0,""img/obj2.png"",0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","67","242341","0.0-5.0-2.0-11.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj11.png"",""img/obj5.png"",0],[0,""img/obj7.png"",""img/obj4.png"",0,0],[0,""img/obj2.png"",""img/obj10.png"",0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","68","245349","0.0-5.0-2.0-12.0","","","[[0,0,0,0,""img/obj11.png""],[0,0,0,""img/obj7.png"",""img/obj5.png""],[0,0,0,""img/obj4.png"",""img/obj10.png""],[0,0,""img/obj2.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","69","248353","0.0-5.0-2.0-13.0","","","[[0,0,0,0,0],[0,""img/obj11.png"",0,0,0],[""img/obj7.png"",""img/obj8.png"",0,0,0],[0,""img/obj10.png"",""img/obj12.png"",0,0],[0,0,0,""img/obj1.png"",0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","70","251358","0.0-5.0-2.0-14.0","","","[[""img/obj6.png"",""img/obj11.png"",0,0,0],[""img/obj7.png"",""img/obj3.png"",0,0,0],[""img/obj9.png"",""img/obj10.png"",0,0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","71","254365","0.0-5.0-2.0-15.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj8.png"",""img/obj11.png"",0],[0,0,""img/obj7.png"",""img/obj12.png"",0],[0,0,0,""img/obj10.png"",""img/obj1.png""]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","72","257373","0.0-5.0-2.0-16.0","","","[[0,0,0,0,0],[0,0,""img/obj8.png"",""img/obj11.png"",0],[0,0,""img/obj7.png"",""img/obj12.png"",0],[0,0,0,""img/obj10.png"",""img/obj1.png""],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","73","260381","0.0-5.0-2.0-17.0","","","[[0,""img/obj11.png"",0,0,0],[""img/obj7.png"",0,0,0,0],[""img/obj8.png"",""img/obj10.png"",0,0,0],[0,""img/obj12.png"",0,0,0],[0,0,""img/obj1.png"",0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","74","263386","0.0-5.0-2.0-18.0","","","[[0,0,0,0,0],[0,0,0,0,""img/obj5.png""],[0,0,""img/obj6.png"",""img/obj4.png"",0],[0,0,""img/obj2.png"",""img/obj3.png"",0],[0,0,""img/obj9.png"",0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","75","266389","0.0-5.0-2.0-19.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj6.png"",""img/obj5.png"",0],[0,0,""img/obj4.png"",""img/obj3.png"",0],[0,""img/obj2.png"",""img/obj9.png"",0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","76","269392","0.0-5.0-2.0-20.0","","","[[0,0,0,0,0],[0,0,0,0,0],[""img/obj8.png"",0,0,""img/obj5.png"",0],[0,""img/obj12.png"",""img/obj4.png"",0,0],[0,""img/obj2.png"",""img/obj1.png"",0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","77","272399","0.0-5.0-2.0-21.0","","","[[0,0,0,""img/obj6.png"",""img/obj5.png""],[0,0,0,""img/obj4.png"",""img/obj3.png""],[0,0,""img/obj2.png"",""img/obj9.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","78","275405","0.0-5.0-2.0-22.0","","","[[0,0,0,0,0],[0,0,0,0,0],[""img/obj6.png"",""img/obj11.png"",0,0,0],[""img/obj7.png"",""img/obj3.png"",0,0,0],[""img/obj9.png"",""img/obj10.png"",0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","79","278413","0.0-5.0-2.0-23.0","","","[[0,""img/obj6.png"",0,0,0],[0,""img/obj8.png"",""img/obj3.png"",0,0],[0,""img/obj9.png"",""img/obj12.png"",0,0],[0,0,0,""img/obj1.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","80","281421","0.0-5.0-2.0-24.0","","","[[0,0,""img/obj8.png"",""img/obj6.png"",0],[0,0,0,""img/obj12.png"",""img/obj3.png""],[0,0,0,""img/obj9.png"",""img/obj1.png""],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","81","284425","0.0-5.0-2.0-25.0","","","[[0,0,0,""img/obj11.png"",0],[0,0,""img/obj7.png"",""img/obj5.png"",0],[0,0,""img/obj4.png"",""img/obj10.png"",0],[0,""img/obj2.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","82","287428","0.0-5.0-2.0-26.0","","","[[""img/obj6.png"",0,0,0,0],[""img/obj8.png"",""img/obj3.png"",0,0,0],[""img/obj9.png"",""img/obj12.png"",0,0,0],[0,0,""img/obj1.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","83","290437","0.0-5.0-2.0-27.0","","","[[0,0,""img/obj5.png"",0,0],[""img/obj6.png"",""img/obj4.png"",0,0,0],[""img/obj2.png"",""img/obj3.png"",0,0,0],[""img/obj9.png"",0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","84","293441","0.0-5.0-2.0-28.0","","","[[0,0,0,0,0],[0,0,""img/obj11.png"",""img/obj5.png"",0],[0,""img/obj7.png"",""img/obj4.png"",0,0],[0,""img/obj2.png"",""img/obj10.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","85","296445","0.0-5.0-2.0-29.0","","","[[0,0,0,0,0],[0,0,""img/obj11.png"",0,0],[0,""img/obj7.png"",""img/obj5.png"",0,0],[0,""img/obj4.png"",""img/obj10.png"",0,0],[""img/obj2.png"",0,0,0,0]]","","","","","","","","","","","","","",""
"vsl-grid-scene-snap","86","299452","0.0-5.0-2.0-30.0","","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj8.png"",""img/obj5.png"",0],[0,0,""img/obj4.png"",""img/obj12.png"",0],[0,""img/obj2.png"",0,0,""img/obj1.png""]]","","","","","","","","","","","","","",""
