"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","button_pressed","responses","key_press","test_part","correct_response","test_number","test_scene","patternsize","true_test","correct","randomID","subject","image_switchboard","scene_order"
"","vsl-grid-scene-snap","10","26818","0.0-4.0-0.0-6.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj11.png"",""img/obj10.png"",0],[0,""img/obj5.png"",""img/obj8.png"",0,0],[0,""img/obj12.png"",""img/obj6.png"",0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","11","29839","0.0-4.0-0.0-7.0","","[[0,0,0,""img/obj7.png"",0],[0,0,0,""img/obj10.png"",""img/obj2.png""],[0,0,""img/obj8.png"",""img/obj1.png"",0],[0,""img/obj12.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","12","32847","0.0-4.0-0.0-8.0","","[[0,0,0,""img/obj11.png"",""img/obj10.png""],[0,0,""img/obj5.png"",""img/obj8.png"",0],[0,0,""img/obj12.png"",""img/obj6.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","13","35877","0.0-4.0-0.0-9.0","","[[0,0,0,0,0],[0,0,0,""img/obj10.png"",0],[0,""img/obj4.png"",""img/obj8.png"",0,0],[0,""img/obj12.png"",""img/obj3.png"",0,0],[0,0,0,""img/obj9.png"",0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","14","38904","0.0-4.0-0.0-10.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj7.png"",""img/obj11.png"",0,0],[0,""img/obj5.png"",""img/obj2.png"",0,0],[0,""img/obj1.png"",""img/obj6.png"",0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","15","41931","0.0-4.0-0.0-11.0","","[[0,0,0,0,0],[0,""img/obj11.png"",""img/obj10.png"",0,0],[""img/obj5.png"",""img/obj8.png"",0,0,0],[""img/obj12.png"",""img/obj6.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","16","44950","0.0-4.0-0.0-12.0","","[[0,0,0,0,0],[0,0,0,0,""img/obj10.png""],[0,0,""img/obj11.png"",""img/obj8.png"",0],[0,""img/obj5.png"",""img/obj12.png"",0,0],[0,0,""img/obj6.png"",0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","17","47967","0.0-4.0-0.0-13.0","","[[""img/obj7.png"",0,0,0,0],[""img/obj4.png"",""img/obj2.png"",0,0,0],[""img/obj1.png"",""img/obj3.png"",0,0,0],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","18","50977","0.0-4.0-0.0-14.0","","[[0,0,0,0,0],[0,""img/obj4.png"",""img/obj11.png"",0,0],[0,""img/obj5.png"",""img/obj3.png"",0,0],[0,0,""img/obj6.png"",""img/obj9.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","19","53992","0.0-4.0-0.0-15.0","","[[0,0,0,""img/obj7.png"",""img/obj10.png""],[0,0,0,""img/obj8.png"",""img/obj2.png""],[0,0,""img/obj12.png"",""img/obj1.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","20","57007","0.0-4.0-0.0-16.0","","[[0,0,0,0,0],[0,0,0,0,""img/obj10.png""],[0,0,""img/obj7.png"",""img/obj8.png"",0],[0,0,""img/obj12.png"",""img/obj2.png"",0],[0,0,""img/obj1.png"",0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","21","60023","0.0-4.0-0.0-17.0","","[[0,""img/obj4.png"",0,0,""img/obj10.png""],[0,0,""img/obj3.png"",""img/obj8.png"",0],[0,0,""img/obj12.png"",""img/obj9.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","22","63027","0.0-4.0-0.0-18.0","","[[0,0,0,0,0],[""img/obj4.png"",0,0,0,0],[0,""img/obj3.png"",""img/obj11.png"",0,0],[0,""img/obj5.png"",""img/obj9.png"",0,0],[0,0,""img/obj6.png"",0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","23","66054","0.0-4.0-0.0-19.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj4.png"",""img/obj7.png"",0],[0,0,0,""img/obj3.png"",""img/obj2.png""],[0,0,0,""img/obj1.png"",""img/obj9.png""]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","24","69067","0.0-4.0-0.0-20.0","","[[0,0,0,0,0],[""img/obj7.png"",""img/obj11.png"",0,0,0],[""img/obj5.png"",""img/obj2.png"",0,0,0],[""img/obj1.png"",""img/obj6.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","25","72096","0.0-4.0-0.0-21.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,0,""img/obj7.png"",""img/obj11.png""],[0,0,0,""img/obj5.png"",""img/obj2.png""],[0,0,0,""img/obj1.png"",""img/obj6.png""]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","26","75115","0.0-4.0-0.0-22.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj4.png"",""img/obj11.png"",0,0],[0,""img/obj5.png"",""img/obj3.png"",0,0],[0,0,""img/obj6.png"",""img/obj9.png"",0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","27","78132","0.0-4.0-0.0-23.0","","[[0,0,0,0,0],[0,""img/obj4.png"",0,0,0],[0,0,""img/obj3.png"",""img/obj7.png"",0],[0,0,0,""img/obj9.png"",""img/obj2.png""],[0,0,0,""img/obj1.png"",0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","28","81146","0.0-4.0-0.0-24.0","","[[0,0,0,0,0],[""img/obj4.png"",0,0,0,0],[0,""img/obj3.png"",""img/obj7.png"",0,0],[0,0,""img/obj9.png"",""img/obj2.png"",0],[0,0,""img/obj1.png"",0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","29","84166","0.0-4.0-0.0-25.0","","[[0,0,""img/obj7.png"",0,0],[0,0,""img/obj4.png"",""img/obj2.png"",0],[0,0,""img/obj1.png"",""img/obj3.png"",0],[0,0,0,0,""img/obj9.png""],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","30","87172","0.0-4.0-0.0-26.0","","[[0,0,""img/obj10.png"",0,0],[""img/obj7.png"",""img/obj8.png"",0,0,0],[""img/obj12.png"",""img/obj2.png"",0,0,0],[""img/obj1.png"",0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","31","90190","0.0-4.0-0.0-27.0","","[[""img/obj4.png"",0,0,""img/obj10.png"",0],[0,""img/obj3.png"",""img/obj8.png"",0,0],[0,""img/obj12.png"",""img/obj9.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","32","93197","0.0-4.0-0.0-28.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj7.png"",""img/obj11.png"",0],[0,0,""img/obj5.png"",""img/obj2.png"",0],[0,0,""img/obj1.png"",""img/obj6.png"",0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","33","96211","0.0-4.0-0.0-29.0","","[[0,0,""img/obj7.png"",0,0],[0,0,""img/obj10.png"",""img/obj2.png"",0],[0,""img/obj8.png"",""img/obj1.png"",0,0],[""img/obj12.png"",0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","34","99240","0.0-4.0-0.0-30.0","","[[0,0,0,0,0],[0,0,0,0,0],[""img/obj4.png"",""img/obj7.png"",0,0,0],[0,""img/obj3.png"",""img/obj2.png"",0,0],[0,""img/obj1.png"",""img/obj9.png"",0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","35","102267","0.0-4.0-0.0-31.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj4.png"",""img/obj7.png"",0,0],[0,0,""img/obj3.png"",""img/obj2.png"",0],[0,0,""img/obj1.png"",""img/obj9.png"",0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","36","105293","0.0-4.0-0.0-32.0","","[[0,0,0,0,0],[0,0,0,""img/obj11.png"",0],[0,0,""img/obj5.png"",""img/obj10.png"",0],[0,0,""img/obj8.png"",""img/obj6.png"",0],[0,""img/obj12.png"",0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","37","108322","0.0-4.0-0.0-33.0","","[[0,""img/obj4.png"",""img/obj11.png"",0,0],[0,""img/obj5.png"",""img/obj3.png"",0,0],[0,0,""img/obj6.png"",""img/obj9.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","38","111344","0.0-4.0-0.0-34.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj4.png"",""img/obj11.png"",0],[0,0,""img/obj5.png"",""img/obj3.png"",0],[0,0,0,""img/obj6.png"",""img/obj9.png""]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","39","114350","0.0-4.0-0.0-35.0","","[[0,0,""img/obj10.png"",0,0],[""img/obj4.png"",""img/obj8.png"",0,0,0],[""img/obj12.png"",""img/obj3.png"",0,0,0],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","40","117369","0.0-4.0-0.0-36.0","","[[0,0,0,0,0],[0,0,""img/obj11.png"",0,0],[0,""img/obj5.png"",""img/obj10.png"",0,0],[0,""img/obj8.png"",""img/obj6.png"",0,0],[""img/obj12.png"",0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","41","120393","0.0-4.0-0.0-37.0","","[[0,0,0,0,0],[0,""img/obj7.png"",""img/obj11.png"",0,0],[0,""img/obj5.png"",""img/obj2.png"",0,0],[0,""img/obj1.png"",""img/obj6.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","42","123410","0.0-4.0-0.0-38.0","","[[0,0,0,0,0],[0,0,""img/obj7.png"",""img/obj11.png"",0],[0,0,""img/obj5.png"",""img/obj2.png"",0],[0,0,""img/obj1.png"",""img/obj6.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","43","126428","0.0-4.0-0.0-39.0","","[[0,0,0,0,0],[0,0,""img/obj7.png"",""img/obj10.png"",0],[0,0,""img/obj8.png"",""img/obj2.png"",0],[0,""img/obj12.png"",""img/obj1.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","44","129456","0.0-4.0-0.0-40.0","","[[0,0,""img/obj10.png"",0,0],[0,""img/obj8.png"",0,0,0],[""img/obj12.png"",""img/obj11.png"",0,0,0],[""img/obj5.png"",0,0,0,0],[0,""img/obj6.png"",0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","45","132481","0.0-4.0-0.0-41.0","","[[0,0,0,0,0],[0,0,0,0,0],[""img/obj7.png"",""img/obj11.png"",0,0,0],[""img/obj5.png"",""img/obj2.png"",0,0,0],[""img/obj1.png"",""img/obj6.png"",0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","46","135500","0.0-4.0-0.0-42.0","","[[0,""img/obj4.png"",0,0,0],[0,0,""img/obj3.png"",0,0],[0,0,""img/obj7.png"",""img/obj9.png"",0],[0,0,0,""img/obj2.png"",0],[0,0,""img/obj1.png"",0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","47","138518","0.0-4.0-0.0-43.0","","[[0,0,""img/obj4.png"",0,0],[0,0,0,""img/obj3.png"",""img/obj10.png""],[0,0,0,""img/obj8.png"",""img/obj9.png""],[0,0,""img/obj12.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","48","141535","0.0-4.0-0.0-44.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj7.png"",""img/obj10.png"",0],[0,0,""img/obj8.png"",""img/obj2.png"",0],[0,""img/obj12.png"",""img/obj1.png"",0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","49","144551","0.0-4.0-0.0-45.0","","[[0,0,""img/obj11.png"",""img/obj10.png"",0],[0,""img/obj5.png"",""img/obj8.png"",0,0],[0,""img/obj12.png"",""img/obj6.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","50","147578","0.0-4.0-0.0-46.0","","[[0,0,0,0,0],[0,""img/obj4.png"",""img/obj7.png"",0,0],[0,0,""img/obj3.png"",""img/obj2.png"",0],[0,0,""img/obj1.png"",""img/obj9.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","51","150605","0.0-4.0-0.0-47.0","","[[0,0,""img/obj4.png"",""img/obj11.png"",0],[0,0,""img/obj5.png"",""img/obj3.png"",0],[0,0,0,""img/obj6.png"",""img/obj9.png""],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-attention-check","52","154634","0.0-4.0-1.0-0.0-0.0","null","[[0,0,""img/square.png"",0,0],[0,0,0,0,0],[""img/square.png"",""img/square.png"",""img/attention.png"",0,0],[0,0,0,""img/square.png"",0],[0,0,0,0,""img/square.png""]]","","","null","","","","","","","","","","",""
"","vsl-grid-attention-check","53","157648","0.0-4.0-1.0-0.1-0.1","null","[[0,0,0,0,0],[0,0,""img/square.png"",0,""img/square.png""],[0,0,""img/attention.png"",""img/square.png"",0],[0,0,0,0,0],[""img/square.png"",""img/square.png"",0,0,0]]","","","null","","","","","","","","","","",""
"","vsl-grid-attention-check","54","160654","0.0-4.0-1.0-0.2-0.2","null","[[0,0,0,0,0],[0,0,""img/square.png"",0,""img/square.png""],[0,""img/square.png"",""img/attention.png"",0,0],[0,0,0,""img/square.png"",0],[""img/square.png"",0,0,0,0]]","","","null","","","","","","","","","","",""
"","vsl-grid-attention-check","55","163662","0.0-4.0-1.0-0.3-0.3","null","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/square.png"",""img/attention.png"",""img/square.png"",0],[0,""img/square.png"",0,0,0],[""img/square.png"",0,0,""img/square.png"",0]]","","","null","","","","","","","","","","",""
"","vsl-grid-attention-check","56","166670","0.0-4.0-1.0-0.4-0.4","null","[[0,0,0,0,0],[""img/square.png"",0,0,""img/square.png"",0],[0,0,""img/attention.png"",0,0],[""img/square.png"",0,0,""img/square.png"",0],[0,0,""img/square.png"",0,0]]","","","null","","","","","","","","","","",""
"","vsl-grid-attention-check","57","169684","0.0-4.0-1.0-0.5-0.5","null","[[0,0,0,""img/square.png"",0],[""img/square.png"",0,0,0,0],[""img/square.png"",0,""img/attention.png"",0,0],[0,0,0,0,0],[0,0,0,""img/square.png"",""img/square.png""]]","","","null","","","","","","","","","","",""
"","vsl-grid-attention-check","58","172695","0.0-4.0-1.0-0.6-0.6","null","[[0,""img/square.png"",0,0,0],[0,0,0,0,0],[0,""img/square.png"",""img/attention.png"",0,0],[0,0,""img/square.png"",0,0],[0,""img/square.png"",0,0,""img/square.png""]]","","","null","","","","","","","","","","",""
"","vsl-grid-attention-check","59","175706","0.0-4.0-1.0-0.7-0.7","null","[[""img/square.png"",0,0,0,0],[0,0,0,""img/square.png"",0],[0,0,""img/attention.png"",0,""img/square.png""],[""img/square.png"",""img/square.png"",0,0,0],[0,0,0,0,0]]","","","null","","","","","","","","","","",""
"","vsl-grid-attention-check","60","178723","0.0-4.0-1.0-0.8-0.8","null","[[0,0,0,0,0],[""img/square.png"",""img/square.png"",0,0,0],[""img/square.png"",0,""img/attention.png"",""img/square.png"",0],[0,0,0,""img/square.png"",0],[0,0,0,0,0]]","","","null","","","","","","","","","","",""
"","vsl-grid-attention-check","61","181742","0.0-4.0-1.0-0.9-0.9","null","[[0,0,0,0,0],[0,""img/square.png"",0,0,0],[0,0,""img/attention.png"",0,0],[0,0,0,""img/square.png"",0],[0,""img/square.png"",""img/square.png"",0,""img/square.png""]]","","","null","","","","","","","","","","",""
"","vsl-grid-attention-check","62","184750","0.0-4.0-1.0-0.10-0.10","null","[[0,0,0,0,""img/square.png""],[0,0,0,0,""img/square.png""],[0,0,""img/attention.png"",""img/square.png"",0],[0,0,0,0,""img/square.png""],[0,0,0,""img/square.png"",0]]","","","null","","","","","","","","","","",""
"","vsl-grid-attention-check","63","187764","0.0-4.0-1.0-0.11-0.11","null","[[0,""img/square.png"",0,""img/square.png"",0],[0,0,0,0,0],[0,0,""img/attention.png"",0,""img/square.png""],[0,0,""img/square.png"",0,0],[0,0,""img/square.png"",0,0]]","","","null","","","","","","","","","","",""
"","vsl-grid-attention-check","64","190772","0.0-4.0-1.0-0.12-0.12","null","[[0,0,0,""img/square.png"",""img/square.png""],[""img/square.png"",0,0,0,""img/square.png""],[0,0,""img/attention.png"",""img/square.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","null","","","","","","","","","","",""
"","vsl-grid-attention-check","65","193785","0.0-4.0-1.0-0.13-0.13","null","[[0,0,0,0,0],[0,""img/square.png"",0,""img/square.png"",0],[0,""img/square.png"",""img/attention.png"",0,0],[0,0,0,0,0],[""img/square.png"",0,0,0,""img/square.png""]]","","","null","","","","","","","","","","",""
"","vsl-grid-attention-check","66","196791","0.0-4.0-1.0-0.14-0.14","null","[[0,""img/square.png"",""img/square.png"",0,""img/square.png""],[0,0,0,0,0],[0,0,""img/attention.png"",0,""img/square.png""],[0,0,0,0,0],[0,0,0,0,""img/square.png""]]","","","null","","","","","","","","","","",""
"","vsl-grid-attention-check","67","197164","0.0-4.0-1.0-0.15-0.15","367.59999990463257","[[0,0,""img/square.png"",0,0],[""img/square.png"",""img/square.png"",0,0,0],[0,0,""img/attention.png"",0,0],[0,0,""img/square.png"",0,0],[0,0,0,""img/square.png"",0]]","","","32","","","","","","","","","","",""
"","html-keyboard-response","68","198181","0.0-4.0-1.0-1.0","null"," ","","","null","","","","","","","","","","",""
"","vsl-grid-scene-snap","69","200187","0.0-4.0-2.0-0.0","","[[0,0,""img/obj7.png"",""img/obj10.png"",0],[0,0,""img/obj8.png"",""img/obj2.png"",0],[0,""img/obj12.png"",""img/obj1.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","70","203195","0.0-4.0-2.0-1.0","","[[0,0,0,0,0],[0,0,0,""img/obj10.png"",0],[0,""img/obj7.png"",""img/obj8.png"",0,0],[0,""img/obj12.png"",""img/obj2.png"",0,0],[0,""img/obj1.png"",0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","71","206212","0.0-4.0-2.0-2.0","","[[0,""img/obj7.png"",0,0,0],[0,0,""img/obj2.png"",0,0],[0,""img/obj1.png"",""img/obj10.png"",0,0],[0,""img/obj8.png"",0,0,0],[""img/obj12.png"",0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","72","209238","0.0-4.0-2.0-3.0","","[[""img/obj4.png"",0,0,0,0],[0,""img/obj3.png"",""img/obj7.png"",0,0],[0,0,""img/obj9.png"",""img/obj2.png"",0],[0,0,""img/obj1.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","73","212268","0.0-4.0-2.0-4.0","","[[0,""img/obj11.png"",0,0,0],[""img/obj5.png"",""img/obj4.png"",0,0,0],[0,""img/obj6.png"",""img/obj3.png"",0,0],[0,0,0,""img/obj9.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","74","215278","0.0-4.0-2.0-5.0","","[[0,0,0,0,0],[0,0,""img/obj11.png"",0,0],[0,""img/obj5.png"",""img/obj4.png"",0,0],[0,0,""img/obj6.png"",""img/obj3.png"",0],[0,0,0,0,""img/obj9.png""]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","75","218298","0.0-4.0-2.0-6.0","","[[0,0,0,0,0],[0,0,""img/obj7.png"",0,0],[0,0,""img/obj10.png"",""img/obj2.png"",0],[0,""img/obj8.png"",""img/obj1.png"",0,0],[""img/obj12.png"",0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","76","221308","0.0-4.0-2.0-7.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj4.png"",""img/obj10.png"",0],[0,0,""img/obj8.png"",""img/obj3.png"",0],[0,""img/obj12.png"",0,0,""img/obj9.png""]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","77","224317","0.0-4.0-2.0-8.0","","[[0,0,0,0,0],[0,0,""img/obj4.png"",0,0],[0,0,0,""img/obj3.png"",""img/obj11.png""],[0,0,0,""img/obj5.png"",""img/obj9.png""],[0,0,0,0,""img/obj6.png""]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","78","227329","0.0-4.0-2.0-9.0","","[[0,""img/obj7.png"",""img/obj10.png"",0,0],[0,""img/obj8.png"",""img/obj2.png"",0,0],[""img/obj12.png"",""img/obj1.png"",0,0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","79","230344","0.0-4.0-2.0-10.0","","[[0,0,""img/obj7.png"",""img/obj11.png"",0],[0,0,""img/obj5.png"",""img/obj2.png"",0],[0,0,""img/obj1.png"",""img/obj6.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","80","233351","0.0-4.0-2.0-11.0","","[[0,""img/obj11.png"",0,0,0],[""img/obj5.png"",0,0,0,0],[""img/obj4.png"",""img/obj6.png"",0,0,0],[0,""img/obj3.png"",0,0,0],[0,0,""img/obj9.png"",0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","81","236358","0.0-4.0-2.0-12.0","","[[0,""img/obj4.png"",0,0,0],[0,0,""img/obj3.png"",""img/obj11.png"",0],[0,0,""img/obj5.png"",""img/obj9.png"",0],[0,0,0,""img/obj6.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","82","239380","0.0-4.0-2.0-13.0","","[[0,0,0,""img/obj7.png"",0],[0,0,0,0,""img/obj2.png""],[0,0,0,""img/obj1.png"",""img/obj10.png""],[0,0,0,""img/obj8.png"",0],[0,0,""img/obj12.png"",0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","83","242386","0.0-4.0-2.0-14.0","","[[0,0,0,""img/obj10.png"",0],[0,""img/obj11.png"",""img/obj8.png"",0,0],[""img/obj5.png"",""img/obj12.png"",0,0,0],[0,""img/obj6.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","84","245400","0.0-4.0-2.0-15.0","","[[0,0,0,0,0],[""img/obj4.png"",""img/obj11.png"",0,0,0],[""img/obj5.png"",""img/obj3.png"",0,0,0],[0,""img/obj6.png"",""img/obj9.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","85","248405","0.0-4.0-2.0-16.0","","[[0,0,0,0,""img/obj11.png""],[0,0,0,""img/obj5.png"",""img/obj10.png""],[0,0,0,""img/obj8.png"",""img/obj6.png""],[0,0,""img/obj12.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","86","251420","0.0-4.0-2.0-17.0","","[[0,0,0,0,0],[0,0,""img/obj4.png"",""img/obj7.png"",0],[0,0,0,""img/obj3.png"",""img/obj2.png""],[0,0,0,""img/obj1.png"",""img/obj9.png""],[0,0,0,0,0]]","","","","","","","","","","","","","",""
